ID chaty,Chata,Země,Pohoří,Nejbližší obec / uzel,Pořadí,Výchozí bod,Typ výchozího bodu,Doprava / návaznost,Sezóna / omezení,Jistota,Zdrojové URL,Poznámka,Ověřeno k
HUT-0281,Lusenschutzhaus,Německo,Bayerischer Wald,Neuschönau,3,"Bučina, sezónní autobusová konečná",přeshraniční autobus + hřebenová trasa,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.lusenschutzhaus.com/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0282,Osserschutzhaus,Německo,Bayerischer Wald,Lam,1,"Lam, Lambach – parkoviště / autobusová zastávka",horská část obce + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.osser-schutzhaus.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0282,Osserschutzhaus,Německo,Bayerischer Wald,Lam,2,"Lohberg, Silbersbach",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.osser-schutzhaus.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0282,Osserschutzhaus,Německo,Bayerischer Wald,Lam,3,"Hamry, centrum",přeshraniční obec + vlak / autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.osser-schutzhaus.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0283,Kötztinger Hütte,Německo,Bayerischer Wald,Hohenwarth,1,"Eck, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,turistický autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.koetztinger-huette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0283,Kötztinger Hütte,Německo,Bayerischer Wald,Hohenwarth,2,"Hohenwarth, železniční stanice",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.koetztinger-huette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0284,Chamer Hütte,Německo,Bayerischer Wald,Bodenmais,1,"Bretterschachten, autobusová zastávka / parkoviště",horský areál + autobus + parkoviště,ski / wander bus z Bodenmaisu,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chamer-huette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0284,Chamer Hütte,Německo,Bayerischer Wald,Bodenmais,2,"Bodenmais, železniční stanice",vlak + turistické město,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chamer-huette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0285,Berghütte Schareben,Německo,Bayerischer Wald,Drachselsried,1,"Schareben, parkoviště / autobusová zastávka",horský areál + parkoviště + turistický autobus,sezónní turistický autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.berghuette-schareben.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0285,Berghütte Schareben,Německo,Bayerischer Wald,Drachselsried,2,"Drachselsried, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.berghuette-schareben.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0286,Landshuter Haus,Německo,Bayerischer Wald,Bischofsmais,1,"Ruselabsatz, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.landshuter.haus/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0286,Landshuter Haus,Německo,Bayerischer Wald,Bischofsmais,2,"Bischofsmais, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.landshuter.haus/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0287,Berggasthof Dreisessel,Německo,Bayerischer Wald,Neureichenau,1,"Dreisessel, vrcholové parkoviště",vrcholové parkoviště,autobus do Haidmühle / Neureichenau,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.dreisessel.com/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0287,Berggasthof Dreisessel,Německo,Bayerischer Wald,Neureichenau,2,"Haidmühle, autobusová zastávka",horská obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.dreisessel.com/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0287,Berggasthof Dreisessel,Německo,Bayerischer Wald,Neureichenau,3,"Nové Údolí, železniční stanice",přeshraniční vlak + turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.dreisessel.com/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0288,Waldschmidthaus,Německo,Bayerischer Wald,Spiegelau,1,"Gfäll, Igelbus – autobusová zastávka",sezónní turistický autobus + vstup do NP,Igelbus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0288,Waldschmidthaus,Německo,Bayerischer Wald,Spiegelau,2,"Racheldiensthütte, Igelbus – autobusová zastávka",sezónní turistický autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0288,Waldschmidthaus,Německo,Bayerischer Wald,Spiegelau,3,"Spiegelau, železniční stanice",vlak + návazný Igelbus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0289,Berggasthof Mooshütte,Německo,Bayerischer Wald,Lohberg,1,"Lohberg, Scheiben – parkoviště / autobusová zastávka",horská osada + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.berghotel-mooshuette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0289,Berggasthof Mooshütte,Německo,Bayerischer Wald,Lohberg,2,"Brennes, parkoviště / autobusová zastávka",horský průsmyk + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.berghotel-mooshuette.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0290,Berghaus Sonnenfels,Německo,Bayerischer Wald,Lohberg,1,"Lohberg, Scheiben – parkoviště / autobusová zastávka",horská osada + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.berghaus-sonnenfels.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0290,Berghaus Sonnenfels,Německo,Bayerischer Wald,Lohberg,2,"Brennes, parkoviště / autobusová zastávka",horský průsmyk + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.berghaus-sonnenfels.de/
https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm",,2026-07-21
HUT-0291,Berggasthof Eck,Německo,Bayerischer Wald,Arrach,1,"Eck, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,turistický autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0292,Berggasthof Gibacht,Německo,Bayerischer Wald,Waldmünchen,1,"Althütte / Gibacht, parkoviště",horský areál + parkoviště,autobus do Waldmünchenu,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0292,Berggasthof Gibacht,Německo,Bayerischer Wald,Waldmünchen,2,"Waldmünchen, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0292,Berggasthof Gibacht,Německo,Bayerischer Wald,Waldmünchen,3,"Capartice, autobusová zastávka",přeshraniční autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.nationalpark-bayerischer-wald.bayern.de/besucher/einrichtungen/index.htm,,2026-07-21
HUT-0293,Fichtelberghaus,Německo,Erzgebirge,Oberwiesenthal,1,"Fichtelberg, horní stanice lanovky",horní stanice lanovky + vrcholový uzel,lanovka z Oberwiesenthalu,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fichtelberghaus.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0293,Fichtelberghaus,Německo,Erzgebirge,Oberwiesenthal,2,"Oberwiesenthal, dolní stanice lanovky / autobusová zastávka",horské středisko + autobus + parkoviště + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fichtelberghaus.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0293,Fichtelberghaus,Německo,Erzgebirge,Oberwiesenthal,3,"Boží Dar, náměstí",přeshraniční horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fichtelberghaus.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0294,Schwartenbergbaude,Německo,Erzgebirge,Neuhausen,1,"Neuhausen, Schwartenberg – parkoviště",vrcholové parkoviště,vlak / autobus do Neuhausenu,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.schwartenbergbaude.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0294,Schwartenbergbaude,Německo,Erzgebirge,Neuhausen,2,"Seiffen, centrum / autobusová zastávka",turistická obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.schwartenbergbaude.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0295,Kahlebergbaude,Německo,Erzgebirge,Altenberg,1,"Altenberg, Raupennest – parkoviště / autobusová zastávka",horský areál + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.erzgebirge-tourismus.de/,,2026-07-21
HUT-0295,Kahlebergbaude,Německo,Erzgebirge,Altenberg,2,"Altenberg, železniční stanice",vlak + horské město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.erzgebirge-tourismus.de/,,2026-07-21
HUT-0295,Kahlebergbaude,Německo,Erzgebirge,Altenberg,3,"Cínovec, autobusová zastávka",přeshraniční horská obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.erzgebirge-tourismus.de/,,2026-07-21
HUT-0296,Berghotel Pöhlberg,Německo,Erzgebirge,Annaberg-Buchholz,1,"Pöhlberg, vrcholové parkoviště",vrcholové parkoviště,MHD / autobus z Annaberg-Buchholz,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.berghotel-poehlberg.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0296,Berghotel Pöhlberg,Německo,Erzgebirge,Annaberg-Buchholz,2,"Annaberg-Buchholz, centrum / železniční stanice",město + vlak + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.berghotel-poehlberg.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0297,Auersberghaus,Německo,Erzgebirge,Eibenstock,1,"Auersberg, vrcholové parkoviště",vrcholové parkoviště,autobus do Wildenthalu / Eibenstocku,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.auersberghaus.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0297,Auersberghaus,Německo,Erzgebirge,Eibenstock,2,"Wildenthal, autobusová zastávka",horská obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.auersberghaus.de/
https://www.erzgebirge-tourismus.de/",,2026-07-21
HUT-0298,Helfenberger Hütte,Rakousko,Böhmerwald,Helfenberg / Oberafiesl,1,"Oberafiesl, parkoviště / autobusová zastávka",horská osada + autobus + parkoviště,regionální autobus do Helfenbergu / Oberafieslu,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.alpenverein.at/helfenbergerhuette/
https://www.alpenverein.at/portal/huetten-wege/huettensuche/",,2026-07-21
HUT-0298,Helfenberger Hütte,Rakousko,Böhmerwald,Helfenberg / Oberafiesl,2,"Helfenberg, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.alpenverein.at/helfenbergerhuette/
https://www.alpenverein.at/portal/huetten-wege/huettensuche/",,2026-07-21
HUT-0299,Nebelstein-Hütte,Rakousko,Freiwald / Gratzener Bergland,Moorbad Harbach,1,"Nebelstein, parkoviště u výstupové cesty",horský nástup + parkoviště,autobus do Moorbad Harbach,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.alpenverein.at/nebelsteinhuette/
https://www.alpenverein.at/portal/huetten-wege/huettensuche/",,2026-07-21
HUT-0299,Nebelstein-Hütte,Rakousko,Freiwald / Gratzener Bergland,Moorbad Harbach,2,"Moorbad Harbach, centrum",lázeňská obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.alpenverein.at/nebelsteinhuette/
https://www.alpenverein.at/portal/huetten-wege/huettensuche/",,2026-07-21
HUT-0299,Nebelstein-Hütte,Rakousko,Freiwald / Gratzener Bergland,Moorbad Harbach,3,"Hirschenwies, autobusová zastávka",horská osada + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.alpenverein.at/nebelsteinhuette/
https://www.alpenverein.at/portal/huetten-wege/huettensuche/",,2026-07-21
HUT-0300,Hochwaldbaude Oybin,Německo,Zittauer Gebirge,Kurort Oybin,1,"Oybin-Hain, parkoviště / autobusová zastávka",horská část obce + autobus + parkoviště,úzkorozchodná železnice a autobus do Oybinu,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hochwaldbaude.de/
https://www.zittauer-gebirge.com/",,2026-07-21
HUT-0300,Hochwaldbaude Oybin,Německo,Zittauer Gebirge,Kurort Oybin,2,"Kurort Oybin, železniční stanice",turistická železnice + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hochwaldbaude.de/
https://www.zittauer-gebirge.com/",,2026-07-21
HUT-0300,Hochwaldbaude Oybin,Německo,Zittauer Gebirge,Kurort Oybin,3,"Krompach, centrum",přeshraniční obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hochwaldbaude.de/
https://www.zittauer-gebirge.com/",,2026-07-21
HUT-0301,Töpferbaude,Německo,Zittauer Gebirge,Kurort Oybin,1,"Kurort Oybin, železniční stanice / centrum",turistická železnice + autobus + parkoviště,úzkorozchodná železnice,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.toepferbaude.de/
https://www.zittauer-gebirge.com/",,2026-07-21
HUT-0301,Töpferbaude,Německo,Zittauer Gebirge,Kurort Oybin,2,"Oybin-Hain, autobusová zastávka",horská autobusová zastávka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.toepferbaude.de/
https://www.zittauer-gebirge.com/",,2026-07-21
HUT-0302,Kösseinehaus,Německo,Fichtelgebirge,Wunsiedel,1,"Luisenburg, parkoviště / autobusová zastávka",turistický areál + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.koesseinehaus-official.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0302,Kösseinehaus,Německo,Fichtelgebirge,Wunsiedel,2,"Wunsiedel, autobusové nádraží",město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.koesseinehaus-official.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0302,Kösseinehaus,Německo,Fichtelgebirge,Wunsiedel,3,"Marktredwitz, železniční stanice",vlak + návazný autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.koesseinehaus-official.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0303,Seehaus,Německo,Fichtelgebirge,Fichtelberg,1,"Fichtelsee, parkoviště / autobusová zastávka",výletní místo + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fgv-seehaus.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0303,Seehaus,Německo,Fichtelgebirge,Fichtelberg,2,"Bischofsgrün, centrum",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fgv-seehaus.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0304,Waldsteinhaus,Německo,Fichtelgebirge,Weißenstadt,1,"Großer Waldstein, parkoviště",vrcholové parkoviště,autobus do Weißenstadtu,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fgv-waldsteinhaus.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0304,Waldsteinhaus,Německo,Fichtelgebirge,Weißenstadt,2,"Weißenstadt, autobusová zastávka",lázeňské město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.fgv-waldsteinhaus.de/
https://www.fichtelgebirge.bayern/",,2026-07-21
HUT-0305,Borz-Alom Erdészeti Erdei Iskola,Maďarsko,Aggteleki-karszt,Szin / Szelcepuszta,1,"Szelcepuszta, parkoviště / přístupová cesta",lesní areál + parkoviště,autobus do Szinu; lokální přístup omezenější,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.termeszetjaro.hu/mobile/hu/lodging/hostel-ifjusagi-szallas/borz-alom-erdeszeti-erdei-iskola/25347317/
https://www.termeszetjaro.hu/",,2026-07-21
HUT-0305,Borz-Alom Erdészeti Erdei Iskola,Maďarsko,Aggteleki-karszt,Szin / Szelcepuszta,2,"Szin, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.termeszetjaro.hu/mobile/hu/lodging/hostel-ifjusagi-szallas/borz-alom-erdeszeti-erdei-iskola/25347317/
https://www.termeszetjaro.hu/",,2026-07-21
HUT-0306,Nagy-Hideg-hegyi turistaház,Maďarsko,Börzsöny,Királyrét,1,"Királyrét, konečná lesní železnice / parkoviště",lesní železnice + autobus + parkoviště,Királyréti Erdei Vasút a autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.termeszetjaro.hu/,,2026-07-21
HUT-0306,Nagy-Hideg-hegyi turistaház,Maďarsko,Börzsöny,Királyrét,2,"Diósjenő, železniční stanice",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.termeszetjaro.hu/,,2026-07-21
